date,S0,r,q,n,a_nq,s_nq,imp_nq,a_q,s_q,imp_q
2018-09-21,2.632,0.028415333,0.1934246968232975,22,1.0,0.19142053660732933,7.885913108019222e-09,1.0,0.19962531478027812,4.0933518721769456e-07
2018-09-25,2.6,0.038245161,-0.02596856837479332,26,1.0,0.20842438849387696,7.131128412202054e-10,1.0,0.20796537510002966,-1.4529660211734177e-07
2018-09-26,2.638,0.029679677,0.07570940170137357,26,1.0,0.21046367026865487,-2.703391125902648e-07,1.0,0.21154988544527448,2.50880381342263e-07
2018-09-27,2.628,0.030118065,-0.013915810031333624,76,1.0,0.21135875188844694,6.544722985236806e-07,1.0,0.21061208473518495,2.364065985467774e-06
2018-09-28,2.659,0.03213,0.024552252859229278,75,1.0,0.21103128985894734,4.881299566670621e-07,1.0,0.2126326888226322,1.2363293930311832e-06
2018-10-08,2.533,0.032981935,0.0,76,0.8556283473968511,0.1172135329246521,84.25354921790185,0.8556283473968511,0.1172135329246521,84.25354921790185
2018-10-09,2.545,0.02783,-0.006183100251681516,80,1.0,0.2368464658768061,1.1620497936512975e-09,1.0,0.23687652347143737,1.778548591810971e-09
2018-10-10,2.545,0.02682,-0.028876994197961782,79,1.0,0.23399532495034234,2.2836845437598219e-10,1.0,0.233972911784133,1.8400664256777102e-09
2018-10-11,2.439,0.027422857,-0.042067894387847124,80,0.8996053075790398,0.1377746629714966,90.01015893048658,1.0,0.25383767818566405,6.288822566344606e-09
2018-10-12,2.494,0.031336129,0.04766134651370642,84,1.0,0.26376579810485046,6.014209475525996e-09,1.0,0.26159368961816654,-1.201814932643484e-07
2018-10-15,2.463,0.028616667,-0.04794051661406058,83,0.924898045063019,0.15296737432479862,79.80087164399276,1.0,0.26434949776448774,1.8908645166176168e-08
2018-10-16,2.467,0.030022258,-0.020903167251153456,82,1.0,0.2663118010261315,2.2663227586604477e-08,1.0,0.2672780524923155,4.380936088269772e-08
2018-10-17,2.477,0.026444667,-0.04507045086431043,81,0.9260785174369813,0.15371231317520145,85.45571422961349,1.0,0.26551666522282175,-1.2727624232116579e-08
2018-10-18,2.419,0.028879355,0.0,58,0.8843572229146961,0.14476707682013512,94.15922566198583,0.8843572229146961,0.14476707682013512,94.15922566198583
2018-10-19,2.491,0.03126129,0.09112898215383168,60,1.0,0.2866064341527998,4.176821667347387e-10,1.0,0.28125340311205943,5.144777666291372e-09
2018-10-22,2.599,0.028693226,0.09867221948707158,60,1.0,0.26960040638350613,6.447256456825801e-10,1.0,0.27038136260006107,1.6160041247213888e-08
2018-10-23,2.511,0.029012903,0.005037819973569423,60,0.8330967045016587,0.12618280206341312,88.87338474388386,0.7878165699541573,0.1153775497525931,89.98367260944879
2018-10-24,2.525,0.024112258,0.0014128986250275075,60,1.0,0.2807084451004811,3.409425686400157e-08,1.0,0.28068785865740553,3.515024516588914e-08
2018-10-25,2.531,0.030664516,0.05169863732353117,60,1.0,0.2905271298234584,6.341794434288959e-10,1.0,0.28950284149730565,-5.250295068505162e-08
2018-10-26,2.516,0.03009,-0.033160091022699206,60,1.0,0.29314097539545797,1.7149111399741088e-09,1.0,0.2933655945339706,3.3410940350306094e-09
2018-10-29,2.431,0.033975,0.0,60,0.8282174281775951,0.13951235666871067,93.07110114446427,0.8282174281775951,0.13951235666871067,93.07110114446427
2018-10-30,2.463,0.029485333,0.030994838974336046,60,1.0,0.3141791768500115,6.001106168681249e-08,1.0,0.31235108753546226,1.1727017299992065e-07
2018-10-31,2.496,0.049005,0.0530102716235629,60,1.0,0.3149980553006754,4.112892304063635e-08,1.0,0.3132333447005975,4.73348566536308e-07
2018-11-01,2.507,0.026700968,-0.013988961221950692,60,1.0,0.3050234414823353,-3.794122037857394e-09,1.0,0.3052614378425641,-7.829837361043956e-10
2018-11-02,2.594,0.028159032,0.06536550861564377,60,1.0,0.2881874403458573,1.105218919773077e-09,1.0,0.2893239891635494,9.911447296104155e-09
2018-11-05,2.558,0.027287097,-0.030722595563214484,60,1.0,0.2999092595182083,1.29703214143339e-09,1.0,0.29944759353022155,6.1153023122010274e-09
2018-11-06,2.546,0.027400323,-0.03067801536230853,60,1.0,0.30945367187261574,-0.00012264897709508333,1.0,0.3092138722166418,-1.8191732815636492e-06
2018-11-07,2.528,0.028279355,-0.043961807378119985,60,0.9376994132995606,0.18652071475982665,88.87703818756651,1.0,0.3147478858876275,2.6365987431129063e-07
2018-11-08,2.537,0.027295806,-0.027526591123838658,60,1.0,0.312613429594785,5.957526043039501e-08,1.0,0.3126618771348148,-1.986588305402868e-06
2018-11-09,2.48,0.026546452,0.0,60,0.8396574517479147,0.14151816061232234,91.52733569370278,0.8396574517479147,0.14151816061232234,91.52733569370278
2018-11-12,2.49,0.027024194,-0.01144468396683955,60,1.0,0.3256789000338177,1.3338209952546879e-08,1.0,0.3260486674308776,1.4971537740891002e-08
2018-11-13,2.509,0.02813129,0.06027288361662472,60,1.0,0.32619715217850165,-2.5715433672004383e-08,1.0,0.3240739678408135,1.6875531538910117e-09
2018-11-14,2.475,0.027983871,0.0,60,0.9068199777603152,0.16802368998527528,80.07289173715341,0.9068199777603152,0.16802368998527528,80.07289173715341
2018-11-15,2.505,0.028482903,0.04338286616093816,59,1.0,0.3090748643648112,-1.2896685836107935e-09,1.0,0.3076415938138961,-0.00010903217004779129
2018-11-16,2.507,0.027687097,-0.012173487349060878,58,1.0,0.30048768602417564,1.235842266386988e-08,1.0,0.3007706957292795,2.032587711149438e-08
2018-11-19,2.54,0.028128065,0.05080277050504799,57,1.0,0.29938551234256017,1.072846590235487e-09,1.0,0.2984584470836126,2.5825807687561324e-09
2018-11-20,2.498,0.029455161,0.0,56,0.9022486782073975,0.15028899908065796,84.20640720660084,0.9022486782073975,0.15028899908065796,84.20640720660084
2018-11-21,2.497,0.028448065,0.016625815936218827,55,1.0,0.2822904502786695,2.8281959295970634e-08,1.0,0.2817809894308448,3.654466158802462e-08
2018-11-22,2.483,0.031483548,-0.04795453765848734,32,0.9550415280461326,0.1730658397078515,99.04552464822808,1.0,0.27398588004143676,3.1052812543061953e-06
2018-11-23,2.442,0.025962581,0.0,32,0.8300000000000003,0.11562500000000005,99.24632846580117,0.8300000000000003,0.11562500000000005,99.24632846580117
2018-11-26,2.45,0.0297,-0.028837803196958188,32,1.0,0.2682106646709144,-6.826533296645083e-07,1.0,0.2692880779504777,-3.725233024557109e-05
2018-11-27,2.439,0.028051111,-0.049992769061037466,32,0.9306188964843749,0.14722686767578125,98.17386604723822,1.0,0.25782919340272203,5.628028652073226e-07
2018-11-28,2.466,0.026252222,0.04212534716300422,32,1.0,0.24938888863225658,5.0574933517382704e-11,1.0,0.24793693826213709,-3.988204303324723e-08
2018-11-29,2.453,0.028216667,0.0,50,0.9022606945037857,0.12592781007289897,93.39260183632206,0.9022606945037857,0.12592781007289897,93.39260183632206
2018-11-30,2.474,0.028175556,0.016530974470430233,49,1.0,0.24306908222679335,-8.43841146133556e-10,1.0,0.24355444424945738,-2.597313833018398e-10
2018-12-03,2.482,0.029731111,-0.0015139678420115232,86,1.0,0.24363951583454763,3.13228342874936e-10,1.0,0.24353413878998248,-1.7549626753944313e-10
2018-12-04,2.49,0.029043333,0.012146205030634087,87,1.0,0.22007113476885937,1.1160500088336075e-07,1.0,0.22077786200941774,3.62716741073192e-08
2018-12-05,2.479,0.02861,-0.007816447035456846,87,1.0,0.21066672980865403,3.3873687691464567e-06,1.0,0.2102750913589262,4.7635825482036075e-06
2018-12-06,2.433,0.02882,0.0,89,0.8649256968498225,0.1011128187179568,94.74967812586762,0.8649256968498225,0.1011128187179568,94.74967812586762
2018-12-07,2.425,0.027608571,-0.04806146818131564,85,0.9212358829379088,0.11562767848372468,95.12813950221968,1.0,0.20728280708193775,2.002931915460127e-07
2018-12-10,2.408,0.026512857,-0.04644661003817717,84,0.9264019703865052,0.11859885811805734,94.35206953797706,1.0,0.20934952182376948,5.684242324394682e-07
2018-12-11,2.413,0.026761429,-0.03660011083285129,86,1.0,0.2085716278105974,2.9386218780960012e-08,1.0,0.2082086825417355,-3.362357727037324e-07
2018-12-12,2.419,0.02663,-0.042823688280312654,86,0.9420626592636109,0.12344158411026007,93.83920456845684,1.0,0.20608928411034866,-3.165170316946207e-08
2018-12-13,2.453,0.026335714,0.036167827247350695,85,1.0,0.20094014034235444,-5.3420561153446735e-12,1.0,0.2016276874263167,5.620093134155503e-10
2018-12-14,2.423,0.028242857,0.0,84,0.8782487118244172,0.09676629722118375,91.31491892669902,0.8782487118244172,0.09676629722118375,91.31491892669902
2018-12-17,2.42,0.028214286,-0.04170901358785138,83,0.9461992263793949,0.1258326530456543,88.54163172077517,1.0,0.20706308010965593,-9.534654605497317e-08
2018-12-18,2.391,0.02991,0.0,83,0.8691352844238283,0.10144439697265628,85.78975614280179,0.8691352844238283,0.10144439697265628,85.78975614280179
2018-12-19,2.365,0.02882,0.0,84,0.8414784908294686,0.09616435527801508,83.78041851679441,0.8414784908294686,0.09616435527801508,83.78041851679441
2018-12-20,2.331,0.042386774,0.0,42,0.9238636136054998,0.12897273182868954,98.24304413673279,0.9238636136054998,0.12897273182868954,98.24304413673279
2018-12-21,2.302,0.044131935,-0.04557348664698379,42,1.0,0.2423245480659943,2.345003717608956e-10,1.0,0.24506603820918826,7.535915875483025e-10
2018-12-24,2.304,0.04542,0.015043991085901893,44,1.0,0.24947896259545815,9.304648660570099e-08,1.0,0.24853576425402937,2.848042163429266e-09
2018-12-25,2.292,0.043234444,-0.0036685962504146514,44,1.0,0.24216907531032347,8.186015175255882e-09,1.0,0.24239292981637983,9.005972937771233e-09
2018-12-26,2.275,0.04805,-0.04748356656785796,44,1.0,0.2395694225015177,5.895245092488092e-10,1.0,0.24261163791898066,9.952812619733536e-09
2018-12-27,2.275,0.043764,-0.03008463911975448,116,1.0,0.22622578777372856,9.521304021999314e-08,1.0,0.22865840568842938,4.726186531871195e-11
2018-12-28,2.286,0.03985,0.003519772690023301,115,1.0,0.2273349904232645,1.1801282694868993e-10,1.0,0.2270247588166966,9.093703335495086e-11
