type,K,T,T_days,expiry,bid,ask,V_market,volume,open_interest,iv,S0,r,V_model,mispricing,mispricing_pct,abs_mispricing
call,773.0,0.1945205479452054,71,2026-10-16,25.36,25.7,25.53,1,576,0.1759573371887207,775.6300048828125,0.043,27.76960775609882,-2.2396077560988203,-8.772454978843793,2.2396077560988203
call,805.0,0.0986301369863013,36,2026-09-11,4.58,4.63,4.605,23,136,0.146645496520996,775.6300048828125,0.043,6.843177495219265,-2.238177495219265,-48.60320293635754,2.238177495219265
put,755.0,0.3671232876712328,134,2026-12-18,19.66,19.76,19.71,62,4252,0.1553886952209472,775.6300048828125,0.043,17.47509283354796,2.2349071664520395,11.338950616195024,2.2349071664520395
put,730.0,0.1945205479452054,71,2026-10-16,7.57,7.63,7.6,218,12140,0.1775900112915039,775.6300048828125,0.043,5.3652732004483425,2.234726799551657,29.404299994100754,2.234726799551657
call,780.0,0.2904109589041095,106,2026-11-20,28.58,28.67,28.625,979,4796,0.1823659645080566,775.6300048828125,0.043,30.842717843998514,-2.217717843998514,-7.7474859178987385,2.217717843998514
call,625.0,0.3671232876712328,134,2026-12-18,161.21,164.63,162.92000000000002,31,1562,0.3676515872192383,775.6300048828125,0.043,160.70987070907177,2.2101292909282506,1.3565733433146638,2.2101292909282506
put,650.0,0.1945205479452054,71,2026-10-16,2.29,2.31,2.3,6,18891,0.2601392346191406,775.6300048828125,0.043,0.11243423834893829,2.1875657616510615,95.11155485439399,2.1875657616510615
put,731.0,0.1945205479452054,71,2026-10-16,7.71,7.77,7.74,35,445,0.1766287171936035,775.6300048828125,0.043,5.553644918517563,2.1863550814824375,28.24748167289971,2.1863550814824375
put,733.0,0.1945205479452054,71,2026-10-16,8.09,8.16,8.125,2325,2404,0.1756979403686523,775.6300048828125,0.043,5.9453761748202965,2.1796238251797035,26.82613938682712,2.1796238251797035
call,772.0,0.1945205479452054,71,2026-10-16,26.0,26.32,26.16,3,284,0.1767813035583496,775.6300048828125,0.043,28.316320434348484,-2.1563204343484834,-8.242815116011021,2.1563204343484834
put,745.0,0.2904109589041095,106,2026-11-20,14.13,14.21,14.170000000000002,7,3071,0.1625678836822509,775.6300048828125,0.043,12.016712484812189,2.153287515187813,15.196101024614064,2.153287515187813
call,769.0,0.0986301369863013,36,2026-09-11,18.62,20.6,19.61,2,137,0.1713187117004394,775.6300048828125,0.043,21.75156358464676,-2.141563584646761,-10.920772996668846,2.141563584646761
call,780.0,0.3671232876712328,134,2026-12-18,33.44,33.54,33.489999999999995,9,24247,0.1882557981872558,775.6300048828125,0.043,35.62670842899513,-2.136708428995135,-6.380138635399031,2.136708428995135
call,781.0,0.0986301369863013,36,2026-09-11,13.24,13.4,13.32,41,132,0.1587303366088867,775.6300048828125,0.043,15.45075986814038,-2.1307598681403803,-15.996695706759612,2.1307598681403803
call,850.0,0.1945205479452054,71,2026-10-16,1.88,1.91,1.895,143,8393,0.1453942883300781,775.6300048828125,0.043,4.018424819414122,-2.123424819414122,-112.05408018016473,2.123424819414122
call,720.0,0.2904109589041095,106,2026-11-20,71.22,74.45,72.83500000000001,2,1514,0.2509535354614257,775.6300048828125,0.043,70.72426870384822,2.1107312961517835,2.8979629246265985,2.1107312961517835
put,645.0,0.1945205479452054,71,2026-10-16,2.17,2.2,2.185,26,9191,0.2663342410278321,775.6300048828125,0.043,0.08105058382551489,2.103949416174485,96.29059112926706,2.103949416174485
call,880.0,0.2904109589041095,106,2026-11-20,1.68,1.72,1.7,14,470,0.1489648092651367,775.6300048828125,0.043,3.8033305976040594,-2.1033305976040593,-123.72532927082702,2.1033305976040593
call,782.0,0.0986301369863013,36,2026-09-11,12.81,12.96,12.885000000000002,257,206,0.1586540434265136,775.6300048828125,0.043,14.988041968635343,-2.103041968635342,-16.321629558675525,2.103041968635342
call,905.0,0.3671232876712328,134,2026-12-18,1.35,1.4,1.375,6,2050,0.1487817056274414,775.6300048828125,0.043,3.476721676571941,-2.101721676571941,-152.85248556886845,2.101721676571941
call,720.0,0.0986301369863013,36,2026-09-11,60.29,63.69,61.99,1,5,0.2831187411499023,775.6300048828125,0.043,59.89100584770847,2.0989941522915316,3.3860205715301364,2.0989941522915316
call,808.0,0.0986301369863013,36,2026-09-11,4.0,4.03,4.015000000000001,96,75,0.1466149792480468,775.6300048828125,0.043,6.102590608342695,-2.087590608342694,-51.99478476569599,2.087590608342694
call,758.0,0.1945205479452054,71,2026-10-16,33.84,35.37,34.605000000000004,7,197,0.186607865447998,775.6300048828125,0.043,36.67789666004546,-2.0728966600454584,-5.990165178573784,2.0728966600454584
call,799.0,0.0986301369863013,36,2026-09-11,6.44,6.51,6.475,487,468,0.1523522265625,775.6300048828125,0.043,8.531045743332271,-2.0560457433322714,-31.753602213625815,2.0560457433322714
call,801.0,0.0986301369863013,36,2026-09-11,5.86,5.92,5.890000000000001,60,41,0.1514367083740234,775.6300048828125,0.043,7.936687964201695,-2.046687964201695,-34.74852231242266,2.046687964201695
call,795.0,0.0986301369863013,36,2026-09-11,7.73,7.83,7.78,144,149,0.1544731770324707,775.6300048828125,0.043,9.819407389220657,-2.0394073892206572,-26.213462586383766,2.0394073892206572
call,794.0,0.0986301369863013,36,2026-09-11,8.08,8.17,8.125,68,58,0.1548393843078613,775.6300048828125,0.043,10.162856288931948,-2.0378562889319483,-25.081308171470134,2.0378562889319483
call,705.0,0.1945205479452054,71,2026-10-16,78.94,82.24,80.59,3,335,0.2764049411010741,775.6300048828125,0.043,78.55421539170356,2.0357846082964386,2.526100767212357,2.0357846082964386
call,796.0,0.0986301369863013,36,2026-09-11,7.4,7.5,7.45,11,29,0.1541069697570801,775.6300048828125,0.043,9.484600366414384,-2.0346003664143835,-27.310072032407835,2.0346003664143835
put,736.0,0.1945205479452054,71,2026-10-16,8.57,8.64,8.605,53,802,0.1730124203491211,775.6300048828125,0.043,6.571511071725922,2.0334889282740782,23.63148086315024,2.0334889282740782
put,734.0,0.1945205479452054,71,2026-10-16,8.15,8.21,8.18,1,167,0.1737753521728515,775.6300048828125,0.043,6.148878988510575,2.031121011489425,24.83033021380715,2.031121011489425
call,685.0,0.1945205479452054,71,2026-10-16,97.57,100.8,99.185,1,1689,0.3085396295166015,775.6300048828125,0.043,97.15410911640708,2.0308908835929174,2.047578649587052,2.0308908835929174
call,798.0,0.0986301369863013,36,2026-09-11,6.76,6.87,6.815,183,249,0.153405072479248,775.6300048828125,0.043,8.84052147405339,-2.025521474053389,-29.721518328002773,2.025521474053389
call,770.0,0.1945205479452054,71,2026-10-16,27.28,27.53,27.405,1035,7922,0.178093546295166,775.6300048828125,0.043,29.430144076387933,-2.0251440763879316,-7.389688291873496,2.0251440763879316
call,725.0,0.2904109589041095,106,2026-11-20,67.77,69.75,68.75999999999999,6,1579,0.2416610258483886,775.6300048828125,0.043,66.73597776953682,2.0240222304631743,2.943604174611947,2.0240222304631743
put,735.0,0.1945205479452054,71,2026-10-16,8.35,8.41,8.379999999999999,51,3396,0.173287075805664,775.6300048828125,0.043,6.357567437817039,2.02243256218296,24.13404012151504,2.02243256218296
call,695.0,0.1945205479452054,71,2026-10-16,88.25,91.21,89.72999999999999,6,1026,0.2895578857421874,775.6300048828125,0.043,87.73828014038031,1.9917198596196783,2.219681109572806,1.9917198596196783
put,640.0,0.1945205479452054,71,2026-10-16,2.03,2.06,2.045,1,4805,0.27149166015625,775.6300048828125,0.043,0.05773860432419964,1.9872613956758003,97.1765963655648,1.9872613956758003
call,804.0,0.0986301369863013,36,2026-09-11,5.09,5.16,5.125,3,360,0.1507653283691406,775.6300048828125,0.043,7.104947182865573,-1.9799471828655726,-38.633115763230684,1.9799471828655726
call,778.0,0.0986301369863013,36,2026-09-11,14.84,15.0,14.92,46,84,0.1611717184448242,775.6300048828125,0.043,16.89627882641537,-1.9762788264153688,-13.245836638172715,1.9762788264153688
call,792.0,0.0986301369863013,36,2026-09-11,8.86,8.95,8.905,10,85,0.156334730682373,775.6300048828125,0.043,10.876048122624638,-1.971048122624639,-22.134173190619194,1.971048122624639
call,680.0,0.1945205479452054,71,2026-10-16,102.25,105.52,103.885,17,2483,0.3169166209411621,775.6300048828125,0.043,101.92962531653507,1.9553746834649388,1.8822492982287518,1.9553746834649388
call,806.0,0.0986301369863013,36,2026-09-11,4.6,4.67,4.635,3,104,0.1499871379089355,775.6300048828125,0.043,6.588944566216156,-1.9539445662161565,-42.15630132073693,1.9539445662161565
call,791.0,0.0986301369863013,36,2026-09-11,9.25,9.34,9.295,2,52,0.1569145588684082,775.6300048828125,0.043,11.245965502582749,-1.9509655025827488,-20.989408311810102,1.9509655025827488
call,771.0,0.1945205479452054,71,2026-10-16,26.78,27.08,26.93,1,560,0.1785970812988281,775.6300048828125,0.043,28.869835363030973,-1.9398353630309728,-7.203250512554671,1.9398353630309728
call,713.0,0.1945205479452054,71,2026-10-16,71.74,74.97,73.35499999999999,2,3,0.263953893737793,775.6300048828125,0.043,71.42019227172091,1.9348077282790825,2.637594885528025,1.9348077282790825
call,885.0,0.2904109589041095,106,2026-11-20,1.41,1.44,1.4249999999999998,253,731,0.1484765328979492,775.6300048828125,0.043,3.3453951638324213,-1.9203951638324215,-134.76457290052082,1.9203951638324215
call,855.0,0.1945205479452054,71,2026-10-16,1.5,1.54,1.52,161,682,0.1448449774169922,775.6300048828125,0.043,3.4393547980509567,-1.9193547980509567,-126.27334197703661,1.9193547980509567
call,813.0,0.0986301369863013,36,2026-09-11,3.07,3.12,3.095,2,62,0.1457299783325195,775.6300048828125,0.043,5.00971293259056,-1.9147129325905596,-61.864715107934074,1.9147129325905596
call,789.0,0.0986301369863013,36,2026-09-11,10.04,10.16,10.1,1,27,0.1581810256958007,775.6300048828125,0.043,12.012848427321217,-1.912848427321217,-18.939093339814033,1.912848427321217
call,711.0,0.1945205479452054,71,2026-10-16,73.56,76.63,75.095,42,3,0.2655865678405761,775.6300048828125,0.043,73.1835774107659,1.9114225892340926,2.5453393557947837,1.9114225892340926
call,790.0,0.0986301369863013,36,2026-09-11,9.66,9.77,9.715,248,255,0.1578148184204101,775.6300048828125,0.043,11.624873343372315,-1.9098733433723147,-19.65901537182002,1.9098733433723147
call,807.0,0.0986301369863013,36,2026-09-11,4.4,4.47,4.4350000000000005,3,131,0.1500329138183594,775.6300048828125,0.043,6.342124245772567,-1.9071242457725663,-43.001674087318285,1.9071242457725663
put,800.0,0.1945205479452054,71,2026-10-16,31.19,31.53,31.36,11,146,0.1186306399536132,775.6300048828125,0.043,33.26209284919264,-1.9020928491926412,-6.065347095639799,1.9020928491926412
put,795.0,0.1945205479452054,71,2026-10-16,28.13,28.48,28.305,1,1,0.122506333618164,775.6300048828125,0.043,30.20256278206358,-1.8975627820635808,-6.703984391674902,1.8975627820635808
call,715.0,0.1945205479452054,71,2026-10-16,69.96,73.17,71.565,7,390,0.2608869078063965,775.6300048828125,0.043,69.6712320512114,1.893767948788593,2.6462208464872394,1.893767948788593
call,787.0,0.0986301369863013,36,2026-09-11,10.86,11.01,10.935,210,198,0.1593254234313965,775.6300048828125,0.043,12.81628513603539,-1.8812851360353893,-17.204253644585176,1.8812851360353893
call,814.0,0.0986301369863013,36,2026-09-11,2.92,2.95,2.935,144,67,0.1453942883300781,775.6300048828125,0.043,4.811177400879785,-1.8761774008797851,-63.924272602377684,1.8761774008797851
call,910.0,0.3671232876712328,134,2026-12-18,1.21,1.25,1.23,2,3975,0.1497277410888672,775.6300048828125,0.043,3.0999783314528884,-1.8699783314528884,-152.03075865470637,1.8699783314528884
put,635.0,0.1945205479452054,71,2026-10-16,1.89,1.92,1.905,1,407,0.2763133892822265,775.6300048828125,0.043,0.04063392703698021,1.8643660729630198,97.86698545737636,1.8643660729630198
call,763.0,0.1945205479452054,71,2026-10-16,31.48,31.88,31.68,21,363,0.1821218263244629,775.6300048828125,0.043,33.54138997740341,-1.8613899774034124,-5.875599676147135,1.8613899774034124
call,809.0,0.0986301369863013,36,2026-09-11,3.98,4.04,4.01,52,51,0.149422568359375,775.6300048828125,0.043,5.870216128059155,-1.8602161280591556,-46.389429627410365,1.8602161280591556
call,768.0,0.0986301369863013,36,2026-09-11,19.76,21.2,20.48,208,197,0.1717612121582031,775.6300048828125,0.043,22.33886850046764,-1.85886850046764,-9.076506349939647,1.85886850046764
call,810.0,0.0986301369863013,36,2026-09-11,3.76,3.83,3.795,13,181,0.1489953265380859,775.6300048828125,0.043,5.644871852532731,-1.849871852532731,-48.74497635132361,1.849871852532731
call,761.0,0.1945205479452054,71,2026-10-16,31.96,33.9,32.93,50,372,0.1887135572814941,775.6300048828125,0.043,34.776233641426586,-1.8462336414265863,-5.6065400589935805,1.8462336414265863
call,788.0,0.0986301369863013,36,2026-09-11,10.51,10.62,10.565,3,51,0.1591728370666504,775.6300048828125,0.043,12.40996310034825,-1.8449631003482505,-17.462973027432565,1.8449631003482505
call,735.0,0.2904109589041095,106,2026-11-20,59.29,62.55,60.92,8,548,0.2372665385437011,775.6300048828125,0.043,59.08134895501905,1.8386510449809492,3.0181402576837644,1.8386510449809492
call,716.0,0.1945205479452054,71,2026-10-16,69.1,72.18,70.64,1,16,0.2584607846069336,775.6300048828125,0.043,68.80235284941011,1.8376471505898877,2.6014257511181875,1.8376471505898877
put,790.0,0.1945205479452054,71,2026-10-16,25.34,25.61,25.475,26,15,0.1258174577331542,775.6300048828125,0.043,27.304297510656568,-1.8292975106565663,-7.180755684618513,1.8292975106565663
put,737.0,0.1945205479452054,71,2026-10-16,8.58,8.65,8.615,2,616,0.1706625903320313,775.6300048828125,0.043,6.790778506938551,1.824221493061449,21.174944783069634,1.824221493061449
call,815.0,0.0986301369863013,36,2026-09-11,2.77,2.82,2.795,105,32,0.1456384265136718,775.6300048828125,0.043,4.619011860555304,-1.824011860555304,-65.25981612004665,1.824011860555304
call,784.0,0.0986301369863013,36,2026-09-11,12.22,12.37,12.295,7,41,0.161141201171875,775.6300048828125,0.043,14.091101889497963,-1.7961018894979635,-14.608392757201818,1.7961018894979635
call,700.0,0.1945205479452054,71,2026-10-16,83.31,86.5,84.905,3,807,0.2807689111328124,775.6300048828125,0.043,83.11312137244443,1.791878627555576,2.1104512426306767,1.791878627555576
call,785.0,0.0986301369863013,36,2026-09-11,11.79,11.94,11.864999999999998,20,634,0.1608818043518066,775.6300048828125,0.043,13.656798755613863,-1.7917987556138648,-15.101548719880869,1.7917987556138648
call,811.0,0.0986301369863013,36,2026-09-11,3.61,3.66,3.635,1,11,0.1490563610839843,775.6300048828125,0.043,5.4264275749615365,-1.7914275749615367,-49.28273933869427,1.7914275749615367
call,769.0,0.1945205479452054,71,2026-10-16,28.03,28.39,28.21,48,251,0.1805501867675781,775.6300048828125,0.043,29.99723605758851,-1.7872360575885082,-6.335469895740902,1.7872360575885082
put,630.0,0.1945205479452054,71,2026-10-16,1.8,1.83,1.815,28,1694,0.2824168438720703,775.6300048828125,0.043,0.028241025386523733,1.7867589746134762,98.44402063986095,1.7867589746134762
call,768.0,0.1945205479452054,71,2026-10-16,28.04,29.53,28.785,1,255,0.185005708618164,775.6300048828125,0.043,30.571098740282707,-1.786098740282707,-6.204963488909874,1.786098740282707
call,675.0,0.1945205479452054,71,2026-10-16,106.97,110.07,108.52,18,81,0.3230353341674803,775.6300048828125,0.043,106.74119250001854,1.778807499981454,1.639151769242033,1.778807499981454
call,775.0,0.3671232876712328,134,2026-12-18,36.3,36.64,36.47,23,8579,0.1922611902618408,775.6300048828125,0.043,38.242973197203185,-1.7729731972031857,-4.861456531952799,1.7729731972031857
call,720.0,0.1945205479452054,71,2026-10-16,65.62,68.64,67.13,29,419,0.2526930200195312,775.6300048828125,0.043,65.36597085371659,1.7640291462834057,2.6277806439496585,1.7640291462834057
call,775.0,0.2904109589041095,106,2026-11-20,31.48,31.88,31.68,10,2917,0.1874623490905761,775.6300048828125,0.043,33.43957003328063,-1.7595700332806317,-5.554198337375731,1.7595700332806317
call,812.0,0.0986301369863013,36,2026-09-11,3.43,3.49,3.46,88,95,0.1490258438110351,775.6300048828125,0.043,5.214752004217928,-1.754752004217928,-50.715375844448786,1.754752004217928
put,738.0,0.1945205479452054,71,2026-10-16,8.73,8.8,8.765,50,1948,0.1695944857788086,775.6300048828125,0.043,7.015437374882055,1.749562625117946,19.96078294487103,1.749562625117946
put,750.0,0.2904109589041095,106,2026-11-20,15.23,15.32,15.275,7,1842,0.1582725775146484,775.6300048828125,0.043,13.54649769416065,1.728502305839351,11.315890709259254,1.728502305839351
put,739.0,0.1945205479452054,71,2026-10-16,8.94,9.0,8.969999999999999,279,568,0.168953623046875,775.6300048828125,0.043,7.245554269326021,1.7244457306739776,19.22459008555159,1.7244457306739776
call,890.0,0.2904109589041095,106,2026-11-20,1.2,1.24,1.22,13,503,0.1489342919921875,775.6300048828125,0.043,2.936197135180322,-1.716197135180322,-140.6718963262559,1.716197135180322
call,783.0,0.0986301369863013,36,2026-09-11,12.74,12.9,12.82,24,66,0.1623313748168945,775.6300048828125,0.043,14.534835260411342,-1.7148352604113413,-13.37625008121171,1.7148352604113413
call,915.0,0.3671232876712328,134,2026-12-18,1.03,1.06,1.045,8,1416,0.1492394647216797,775.6300048828125,0.043,2.759723943622326,-1.7147239436223263,-164.0884156576389,1.7147239436223263
call,722.0,0.1945205479452054,71,2026-10-16,64.39,66.38,65.38499999999999,1,7,0.2451552536010742,775.6300048828125,0.043,63.67233899027417,1.7126610097258208,2.619348489295436,1.7126610097258208
call,767.0,0.1945205479452054,71,2026-10-16,28.7,30.19,29.445,1,267,0.1859288561248779,775.6300048828125,0.043,31.151717512026778,-1.7067175120267777,-5.7962897334921974,1.7067175120267777
put,789.0,0.1945205479452054,71,2026-10-16,24.92,25.16,25.04,2,1,0.1271907350158691,775.6300048828125,0.043,26.74436422718958,-1.7043642271895791,-6.806566402514294,1.7043642271895791
call,773.0,0.0986301369863013,36,2026-09-11,16.91,18.7,17.805,2,100,0.1736532830810547,775.6300048828125,0.043,19.497657627589888,-1.6926576275898881,-9.506642109463005,1.6926576275898881
call,730.0,0.3671232876712328,134,2026-12-18,67.87,69.85,68.86,1,8294,0.2359085198974609,775.6300048828125,0.043,67.17502044950254,1.6849795504974594,2.4469642034525987,1.6849795504974594
put,625.0,0.1945205479452054,71,2026-10-16,1.68,1.71,1.6949999999999998,283,155609,0.2873606420898437,775.6300048828125,0.043,0.01937737141114182,1.675622628588858,98.85679224713027,1.675622628588858
put,770.0,0.0986301369863013,36,2026-09-11,10.54,10.69,10.614999999999998,33,198,0.1342554837036133,775.6300048828125,0.043,12.285024535339971,-1.670024535339973,-15.732685212811806,1.670024535339973
put,740.0,0.1945205479452054,71,2026-10-16,9.11,9.17,9.14,30,7117,0.1680075875854492,775.6300048828125,0.043,7.481194694675139,1.6588053053248615,18.148854544035682,1.6588053053248615
call,660.0,0.1945205479452054,71,2026-10-16,121.38,124.6,122.99,2,267,0.3513858807373046,775.6300048828125,0.043,121.33654248109349,1.6534575189065066,1.3443837051032659,1.6534575189065066
call,759.0,0.1945205479452054,71,2026-10-16,33.09,35.71,34.400000000000006,6,317,0.1936268382263183,775.6300048828125,0.043,36.03746413297279,-1.6374641329727808,-4.760070153990641,1.6374641329727808
call,766.0,0.0986301369863013,36,2026-09-11,21.17,22.64,21.905,34,244,0.1748739739990234,775.6300048828125,0.043,23.541809563647632,-1.6368095636476312,-7.472310265453691,1.6368095636476312
call,819.0,0.0986301369863013,36,2026-09-11,2.25,2.3,2.275,5,30,0.1456384265136718,775.6300048828125,0.043,3.9113668182561696,-1.6363668182561697,-71.92821179148,1.6363668182561697
call,766.0,0.1945205479452054,71,2026-10-16,29.36,30.87,30.115,134,440,0.186958814086914,775.6300048828125,0.043,31.73907571959245,-1.624075719592451,-5.392912899194591,1.624075719592451
call,625.0,0.2904109589041095,106,2026-11-20,158.39,161.87,160.13,1,2,0.3824219473266601,775.6300048828125,0.043,158.51065055508673,1.6193494449132686,1.0112717447781607,1.6193494449132686
put,785.0,0.1945205479452054,71,2026-10-16,22.91,23.0,22.955,4,314,0.1292735388946533,775.6300048828125,0.043,24.571267015094975,-1.6162670150949765,-7.041023807863109,1.6162670150949765
call,816.0,0.0986301369863013,36,2026-09-11,2.8,2.84,2.82,2,181,0.1483544638061523,775.6300048828125,0.043,4.433082332706874,-1.6130823327068744,-57.20150115981825,1.6130823327068744
call,860.0,0.1945205479452054,71,2026-10-16,1.31,1.33,1.32,12,394,0.1466760137939453,775.6300048828125,0.043,2.932997918166407,-1.6129979181664071,-122.19681198230357,1.6129979181664071
call,730.0,0.2904109589041095,106,2026-11-20,63.46,65.47,64.465,3,770,0.235084553527832,775.6300048828125,0.043,62.85309459142513,1.61190540857487,2.5004349780111226,1.61190540857487
put,760.0,0.3671232876712328,134,2026-12-18,20.83,20.94,20.885,119,12844,0.1503533451843262,775.6300048828125,0.043,19.293259063797052,1.5917409362029495,7.62145528466818,1.5917409362029495
call,772.0,0.0986301369863013,36,2026-09-11,16.83,20.13,18.48,61,140,0.1828389822387695,775.6300048828125,0.043,20.046778779623594,-1.5667787796235935,-8.478240149478319,1.5667787796235935
call,718.0,0.0986301369863013,36,2026-09-11,61.67,64.94,63.305,2,1,0.278327529296875,775.6300048828125,0.043,61.74420924774381,1.5607907522561888,2.465509441996981,1.5607907522561888
call,723.0,0.1945205479452054,71,2026-10-16,62.79,65.99,64.39,6,5,0.2482374981689453,775.6300048828125,0.043,62.83193189771305,1.5580681022869527,2.4197361427037625,1.5580681022869527
call,818.0,0.0986301369863013,36,2026-09-11,2.51,2.56,2.535,80,80,0.1481408428955078,775.6300048828125,0.043,4.079394176102369,-1.5443941761023687,-60.922847183525384,1.5443941761023687
call,780.0,0.0986301369863013,36,2026-09-11,14.31,14.45,14.38,26,948,0.1648337911987304,775.6300048828125,0.043,15.923021481199726,-1.543021481199725,-10.730330189149687,1.543021481199725
call,725.0,0.3671232876712328,134,2026-12-18,71.38,73.6,72.49,27,3113,0.2390975749206542,775.6300048828125,0.043,70.94766093570581,1.5423390642941825,2.127657696639788,1.5423390642941825
call,895.0,0.2904109589041095,106,2026-11-20,1.01,1.05,1.03,5,985,0.1489342919921875,775.6300048828125,0.043,2.571487019267707,-1.5414870192677068,-149.6589339094861,1.5414870192677068
call,736.0,0.0986301369863013,36,2026-09-11,45.7,48.73,47.215,4,5,0.2445143908691406,775.6300048828125,0.043,45.67874866384011,1.5362513361598928,3.253735753806826,1.5362513361598928
put,741.0,0.1945205479452054,71,2026-10-16,9.22,9.28,9.25,10,388,0.1664817239379883,775.6300048828125,0.043,7.722423015008786,1.5275769849912137,16.514345783688796,1.5275769849912137
put,742.0,0.1945205479452054,71,2026-10-16,9.46,9.52,9.49,73,441,0.1660849993896485,775.6300048828125,0.043,7.969302403935785,1.520697596064215,16.024210706682982,1.520697596064215
call,920.0,0.3671232876712328,134,2026-12-18,0.92,0.95,0.935,1,673,0.1502770520019531,775.6300048828125,0.043,2.452996005412544,-1.5179960054125439,-162.35251394786565,1.5179960054125439
call,779.0,0.0986301369863013,36,2026-09-11,14.82,14.97,14.895,3,116,0.1655051712036133,775.6300048828125,0.043,16.40485392155631,-1.50985392155631,-10.136649355866465,1.50985392155631
put,782.0,0.1945205479452054,71,2026-10-16,21.46,21.56,21.51,1,29,0.1314478945922851,775.6300048828125,0.043,23.012006598638266,-1.502006598638264,-6.9828293753522255,1.502006598638264
call,765.0,0.3671232876712328,134,2026-12-18,41.34,43.36,42.35,5,5984,0.2014087428283691,775.6300048828125,0.043,43.84349794222658,-1.4934979422265755,-3.526559485777038,1.4934979422265755
call,822.0,0.0986301369863013,36,2026-09-11,1.93,1.97,1.95,1,37,0.1457299783325195,775.6300048828125,0.043,3.4409427596286832,-1.4909427596286833,-76.45860305788119,1.4909427596286833
call,765.0,0.1945205479452054,71,2026-10-16,30.64,31.07,30.855,49,5145,0.1843953631591796,775.6300048828125,0.043,32.33315467615853,-1.4781546761585282,-4.790648764085329,1.4781546761585282
call,721.0,0.1945205479452054,71,2026-10-16,65.72,66.25,65.985,84,28,0.2370529176330566,775.6300048828125,0.043,64.5170442100806,1.467955789919401,2.224681048601047,1.467955789919401
call,740.0,0.2904109589041095,106,2026-11-20,55.25,58.51,56.88,33,727,0.2313919635009765,775.6300048828125,0.043,55.42608366004572,1.453916339954283,2.556111708780385,1.453916339954283
call,734.0,0.0986301369863013,36,2026-09-11,47.33,50.34,48.835,41,44,0.2462233581542968,775.6300048828125,0.043,47.38493231771224,1.4500676822877594,2.9693205329942853,1.4500676822877594
call,764.0,0.1945205479452054,71,2026-10-16,30.7,32.27,31.485,30,280,0.189186575012207,775.6300048828125,0.043,32.93393367039022,-1.4489336703902183,-4.6019808492622465,1.4489336703902183
call,670.0,0.1945205479452054,71,2026-10-16,111.08,114.98,113.03,48,486,0.3334112069702148,775.6300048828125,0.043,111.58290293786706,1.44709706213294,1.2802769726027956,1.44709706213294
call,865.0,0.1945205479452054,71,2026-10-16,1.03,1.07,1.05,250,649,0.1463708410644531,775.6300048828125,0.043,2.492109918444797,-1.4421099184447967,-137.3438017566473,1.4421099184447967
call,820.0,0.0986301369863013,36,2026-09-11,2.29,2.33,2.31,39,155,0.148446015625,775.6300048828125,0.043,3.7490383062938974,-1.4390383062938974,-62.29603057549339,1.4390383062938974
put,716.0,0.0986301369863013,36,2026-09-11,2.36,2.4,2.38,4,129,0.1982807223510742,775.6300048828125,0.043,0.9506127658825605,1.4293872341174394,60.058287147791575,1.4293872341174394
call,724.0,0.0986301369863013,36,2026-09-11,55.94,59.37,57.655,2,0,0.2656933782958984,775.6300048828125,0.043,56.22898698712993,1.4260130128700723,2.4733553254185625,1.4260130128700723
call,739.0,0.0986301369863013,36,2026-09-11,42.88,46.3,44.59,1,6,0.2413863703918456,775.6300048828125,0.043,43.16419370008191,1.4258062999180936,3.1975920608165365,1.4258062999180936
put,744.0,0.1945205479452054,71,2026-10-16,9.87,9.93,9.9,51,110,0.1645591357421875,775.6300048828125,0.043,8.48026083502657,1.4197391649734303,14.340799646196265,1.4197391649734303
put,743.0,0.1945205479452054,71,2026-10-16,9.61,9.67,9.64,74,504,0.1648643084716797,775.6300048828125,0.043,8.22189479533165,1.4181052046683504,14.710634903198654,1.4181052046683504
put,713.0,0.0986301369863013,36,2026-09-11,2.18,2.21,2.1950000000000003,6,41,0.2013629669189452,775.6300048828125,0.043,0.7861593728883634,1.408840627111637,64.1840832397101,1.408840627111637
put,714.0,0.0986301369863013,36,2026-09-11,2.23,2.26,2.245,28,80,0.2000507241821288,775.6300048828125,0.043,0.8380786015581165,1.4069213984418836,62.66910460765628,1.4069213984418836
put,780.0,0.1945205479452054,71,2026-10-16,20.56,20.64,20.6,387,465,0.1328516891479492,775.6300048828125,0.043,22.006348970999568,-1.4063489709995665,-6.8269367524250795,1.4063489709995665
put,709.0,0.0986301369863013,36,2026-09-11,1.99,2.03,2.01,35,39,0.2067340069580077,775.6300048828125,0.043,0.6047923984630046,1.4052076015369952,69.91082594711419,1.4052076015369952
call,757.0,0.1945205479452054,71,2026-10-16,34.94,36.9,35.92,38,187,0.1937336486816406,775.6300048828125,0.043,37.324828715757405,-1.4048287157574038,-3.910993083957137,1.4048287157574038
call,730.0,0.0986301369863013,36,2026-09-11,50.62,53.91,52.265,50,53,0.2537611245727539,775.6300048828125,0.043,50.8634790398803,1.4015209601196972,2.6815669379502483,1.4015209601196972
put,708.0,0.0986301369863013,36,2026-09-11,1.94,1.98,1.96,26,51,0.2078631460571288,775.6300048828125,0.043,0.5654824397279405,1.3945175602720594,71.1488551159214,1.3945175602720594
put,711.0,0.0986301369863013,36,2026-09-11,2.06,2.1,2.08,206,738,0.2036212451171875,775.6300048828125,0.043,0.6904363925832371,1.389563607416763,66.80594266426745,1.389563607416763
